id,Name,Type,Cuisine,Address,District,Rating,AveragePrice
PN 0066,Tra Trai Cay Mr. Wish - Phan Xich Long,Cafe,Taiwanese,"127 Chung Cu A2, Phan Xich Long, P. 7",Phu Nhuan,3.4,"49,000"
PN 0067,Ding Tea - Cu Lao,Cafe,Taiwanese,"76 Cu Lao, P. 2",Phu Nhuan,3.4,"37,000"
PN 0068,Toocha - Tra Sua Khong Map - Phan Xich Long,Cafe,Taiwanese,"328 - 330 Phan Xich Long, P. 7",Phu Nhuan,3.35,"54,000"
PN 0069,The Alley - Tra Sua Dai Loan - Phan Xich Long,Cafe,Taiwanese,"206 Phan Xich Long, P. 2",Phu Nhuan,3.35,"50,000"
PN 0070,Mon Ngon Gia Lai,Bistro,Asian,"184 Phan Xich Long, P. 7",Phu Nhuan,3.4,"27,500"
PN 0071,Chang - Modern Thai Cuisine - Phan Xich Long,Restaurant,Thailand,"347 Phan Xich Long, P. 1",Phu Nhuan,4.25,"175,000"
PN 0072,TukTuk Thai Bistro - Hoa Mai,Restaurant,Thailand,13 Hoa Mai,Phu Nhuan,3.75,"200,000"
PN 0073,Kalem BKK - Nguyen Kiem,Cafe,Thailand,"373 Nguyen Kiem, P. 9",Phu Nhuan,3.7,"35,000"
PN 0074,Sindat Thai - Truong Sa,Bistro,Thailand,"446 Truong Sa, P. 2",Phu Nhuan,3.65,"34,500"
PN 0075,Thai Express - Mon Thai - Phan Xich Long,Restaurant,Thailand,"158 Phan Xich Long, P. 2",Phu Nhuan,3.4,"112,500"
PN 0076,LitDog Saigon - Banh Mi Hotdog - Bui Van Them,Restaurant,USA,"82 Bui Van Them, P. 9",Phu Nhuan,4.15,"31,000"
PN 0077,Downtown Steakhouse - Hoa Mai,Restaurant,USA,"9 Hoa Mai, P. 2",Phu Nhuan,4.1,"317,500"
PN 0078,69 Hotdog - Hotdog Kieu My - Nguyen Trong Tuyen,Restaurant,USA,"303 Nguyen Trong Tuyen, P. 10",Phu Nhuan,3.8,"11,500"
PN 0079,Texas Chicken - Phan Xich Long,Restaurant,USA,"274 - 276 Phan Xich Long, P. 7",Phu Nhuan,3.55,"135,000"
PN 0080,Ga Ran KFC - Co.op Mart Nguyen Kiem,Restaurant,USA,"571 Nguyen Kiem, P. 9",Phu Nhuan,3,"59,000"
PN 0081,Pizza Hut - Phan Xich Long,Restaurant,USA,"93 Phan Xich Long, P. 2",Phu Nhuan,3.5,"240,000"
PN 0363,Beefsteak Cu Hanh Tay - Le Van Sy,Bistro,Asian,"189/1 Le Van Sy, P. 14",Phu Nhuan,3.5,"40,000"
TB 0001,Com Tron 2 Co - Tan Canh,Bistro,Korean,"23 Tan Canh, P. 1",Tan Binh,3.25,"55,000"
TB 0002,Ding Tea - Nguyen Thai Binh,Cafe,Taiwanese,"29 Nguyen Thai Binh, P.4",Tan Binh,3.75,"37,500"
TB 0003,Moon Fast Food - Mon Han - Xuan Hong,Restaurant,Korean,"53 Xuan Hong, P. 12",Tan Binh,3.45,"21,000"
TB 0004,Sumo BBQ - Le Van Sy - Buffet Nuong & Lau,Restaurant,Japanese,"300 Le Van Sy, P. 1",Tan Binh,3.85,"153,500"
TB 0005,Tokyo Deli Express - Sushi - Truong Son,Restaurant,Japanese,4 Truong Son,Tan Binh,3.75,"82,500"
TB 0006,IZZIBING Snow Dessert Coffee - Bingsu,Cafe,Korean,"49 Pho Quang, P. 2",Tan Binh,3.7,"41,000"
TB 0007,SaSin - Mi Cay 7 Cap Do Han Quoc - Nguyen Trong Tuyen,Bistro,Korean,"310 Nguyen Trong Tuyen, P. 1",Tan Binh,3,"75,000"
TB 0011,Kimbap Hoang Tu - Mon Han Quoc - Le Van Sy,Bistro,Korean,"337/2 Le Van Sy, P.1",Tan Binh,3.6,"48,000"
TB 0013,Papaxot - Dong Den,Restaurant,Japanese,"106 Dong Den, P. 14",Tan Binh,3.6,"59,000"
TB 0014,"Al Fresco's - Pizza, My Y, Suon, Steak Bo Bit Tet - Cong Hoa",Restaurant,Asian,111 Cong Hoa,Tan Binh,3.75,"87,500"
TB 0015,Isushi Buffet Nhat Ban - Truong Son,Restaurant,Japanese,"18 Truong Son, P. 2",Tan Binh,4,"34,000"
TB 0016,D'Maris - Buffet Cao Cap - Pico Lotte,Restaurant,Korean,"Tang 5 Pico Plaza, 20 Cong Hoa, P. 12",Tan Binh,3.55,"195,000"
TB 0017,Hem Fast Food - Mon Han Quoc - Bau Cat,Bistro,Korean,"187 Bau Cat, P. 14",Tan Binh,3.25,"30,000"
TB 0029,Thai House - Ngoi Nha Thai,Restaurant,Thailand,"15 Hau Giang, P. 4",Tan Binh,3.35,"175,000"
TB 0034,Suon Cay Nuong & Hai San - Cong Hoa,Restaurant,Korean,"77 Cong Hoa, P. 4",Tan Binh,3.65,"32,500"
TB 0035,Hoshi Sushi,Restaurant,Japanese,"29 Bau Cat, P. 14",Tan Binh,4.2,"40,000"
TB 0041,Dookki Viet Nam - Lau & Buffet Tokpokki - Lotte Mart Tan Binh,Restaurant,Korean,"Tang 2, Lotte Mart Tan Binh, 20 Cong Hoa, P. 4",Tan Binh,3.2,"67,000"
TB 0042,Manwah Taiwanese Hotpot - Gala Center Hoang Van Thu,Restaurant,Taiwanese,"Tang 1 Gala Center Hoang Van Thu, 415 Hoang Van Thu, P. 2",Tan Binh,3.8,"235,000"
TB 0043,Sushi Uraetei - Cong Hoa,Restaurant,Japanese,"117 - 117A Cong Hoa, P. 12",Tan Binh,3.35,"155,000"
TB 0045,Samurai BBQ,Restaurant,Japanese,"756A Au Co, P. 14",Tan Binh,3.35,"200,000"
TB 0047,AKA House - Buffet Nuong & Lau Nhat Ban - Dong Den,Bistro,Japanese,100 - 102 Dong Den,Tan Binh,3.15,"200,000"
TB 0054,Ha Ky Mi Gia - Bau Cat,Bistro,Chinese,"164 Bau Cat, P. 14",Tan Binh,3.6,"55,000"
TB 0060,Buk Buk - Buffet Nuong Duong Pho - Le Van Sy,Bistro,Korean,"347 Le Van Sy, P. 1",Tan Binh,3.65,"42,000"
TB 0071,Oya Gyros - Banh Mi Cuon,Restaurant,French,360 Le Van Sy,Tan Binh,3.6,"27,500"
TB 0072,Chu Dimsum House,Restaurant,Chinese,"708 Au Co, P. 14",Tan Binh,3.75,"57,500"
TB 0082,Mi Cay Naga - Pham Van Hai,Bistro,Korean,15/10 Pham Van Hai,Tan Binh,3.55,"35,000"
TB 0083,Con Voi Vang - Tran Quoc Hoan,Restaurant,Thailand,"105 Tran Quoc Hoan, P. 4",Tan Binh,3.95,"200,000"
TB 0086,Hanuri - Quan An Han Quoc - Cong Hoa,Bistro,Korean,"51 Cong Hoa, P. 4",Tan Binh,3.5,"30,000"
TB 0088,BBQ House - Buffet Nuong & Lau Han Quoc - Hoang Hoa Tham,Restaurant,Korean,"4 Hoang Hoa Tham, P. 12",Tan Binh,3.4,"300,000"
TB 0091,Royaltea - Tra Sua Hong Kong - Cong Hoa,Cafe,Chinese,"71/13 Cong Hoa, P. 4, Tan Binh, TP. HCM",Tan Binh,3.4,"40,000"
TB 0098,BBQ Nhan Sam - Thit Nuong Han Quoc,Restaurant,Korean,"21/4 Hau Giang, P. 4",Tan Binh,3.65,"460,000"
TB 0099,Burger Ca Hoi Do Canadian,Bistro,Canadian,"3Bis Cuu Long, P. 2",Tan Binh,4.1,"45,000"
TB 0106,Udon - Quan Mi Nhat,Restaurant,Japanese,"170 Bau Cat, P. 14",Tan Binh,3.75,"30,000"
TB 0108,Sushi Now - Le Van Sy,Bistro,Japanese,"333/12/9 Le Van Sy, P. 1",Tan Binh,3.9,"207,500"
TB 0109,Xi Ngau - Tra Sua & Kem Cuon,Cafe,Thailand,55 Phan Sao Nam,Tan Binh,3.95,"13,000"
TB 0117,Royaltea - Tra Sua Hong Kong - Le Binh,Cafe,Chinese,"7 Le Binh, P. 4",Tan Binh,3.35,"57,500"
TB 0120,Takki - Banh Mi Kebab - Cach Mang Thang 8,Restaurant,USA,"897 Cach Mang Thang 8, P. 7",Tan Binh,4.5,"22,500"
TB 0124,Biscotti - Banh Hat Dinh Duong - Khai Tri,Cafe,Asian,"10 Khai Tri, P. 6",Tan Binh,5,"55,000"
TB 0140,Pizza Inn - Nguyen Thai Binh,Restaurant,Italy,"1C Nguyen Thai Binh, P. 4",Tan Binh,3.55,"53,000"
TB 0143,Tanaka Tei - Mon Nhat,Restaurant,Japanese,"5 Bau Bang, P. 13",Tan Binh,3.65,"32,500"
TB 0146,Dallas Cakes & Coffee - Cong Hoa,Bakery,Asian,"53 Cong Hoa, P. 4",Tan Binh,4.05,"32,000"
TB 0149,Beefsteak Titi - Le Van Sy,Restaurant,French,"300A Le Van Sy, P. 1",Tan Binh,3.4,"57,500"
TB 0167,Lau 1 Nguoi - Lau Pin,Bistro,Taiwanese,"28 Cuu Long, P. 2",Tan Binh,4.35,"50,000"
TB 0172,2Seven Food - Com Trua Van Phong,Bistro,Asian,"25/4 Tai Thiet, P. 11",Tan Binh,4.1,"32,500"
TB 0176,Le Castella Viet Nam - Banh Bong Lan Dai Loan - Bach Dang,Bakery,Taiwanese,"151A Bach Dang, P. 2",Tan Binh,3.4,"84,000"
TB 0179,Hancook Korean Fast Food - Nguyen Trong Tuyen,Bistro,Korean,"320 Nguyen Trong Tuyen, P. 1",Tan Binh,3.7,"37,500"
TB 0181,Com Ga Hong Kong - Truong Cong Dinh,Bistro,Chinese,"Lau 1, 13A Truong Cong Dinh, P. 14",Tan Binh,3.15,"48,500"
TB 0185,King Coffee - Bach Dang,Bakery,Taiwanese,"159/1/7 Bach Dang, P. 2",Tan Binh,3.5,"49,000"
TB 0192,Korean Remnant Bingsu,Cafe,Korean,"178 Bau Cat, P. 14",Tan Binh,3.75,"35,000"
TB 0200,Vuvuzela Beer Club - Truong Son,Bar,Asian,"Saigon Superbowl, A43 Truong Son, P. 4",Tan Binh,3.45,"250,000"
TB 0203,Com Nieu Thien Ly - Hoang Hoa Tham,Bistro,Singapore,"134C Hoang Hoa Tham, P. 12",Tan Binh,3.9,"62,500"
TB 0205,Jumifood - Do An Han Quoc,Restaurant,Korean,"947/17 Cach Mang Thang 8, P. 7",Tan Binh,3.5,"54,000"
TB 0211,Otoke Chicken - Ga Ran Han Quoc - Dong Den,Restaurant,Korean,"116 Dong Den, P. 14",Tan Binh,3.3,"164,500"
TB 0212,Chinh Ky Mi Gia - Pham Van Hai,Bistro,Chinese,"166 Pham Van Hai, P. 3",Tan Binh,3.35,"64,000"
TB 0216,Mama's Kitchen - Pizza & Pasta - Bach Dang,Restaurant,Asian,"B18 Bach Dang, P. 2",Tan Binh,4.1,"59,500"
TB 0220,HappySteak - Beefsteak & Spaghetti - Bau Cat,Restaurant,Asian,"273D Bau Cat, P. 12",Tan Binh,3.65,"42,500"
TB 0230,Royaltea - Tra Sua Hong Kong - Tran Quoc Hoan,Cafe,Chinese,"45 Tran Quoc Hoan, P. 4",Tan Binh,3.95,"48,000"
TB 0233,Mi Y Nha Pasta - Spaghetti,Bistro,Italy,"281/45/11 Le Van Sy, P. 1",Tan Binh,4.45,"39,000"
TB 0272,Haru Sushi - Le Van Sy,Bistro,Japanese,"289A Le Van Sy, P. 1",Tan Binh,4.25,"265,000"
TB 0288,Texas Chicken - Hoang Van Thu,Restaurant,USA,392 - 394 Hoang Van Thu,Tan Binh,3,"120,000"
TB 0302,ABC Bakery - Tan Binh,Bakery,Asian,"1029 Cach Mang Thang 8, P. 7",Tan Binh,3.4,"32,500"
TB 0322,Dac Hoa - Vit Quay & Heo Quay - Au Co,Bistro,Chinese,"102 - 104 Au Co, P. 9",Tan Binh,3.25,"115,000"
TB 0326,MeLinh - Pizza & Mi Y,Bistro,Italy,"88/57 Phan Sao Nam, P. 11",Tan Binh,3.85,"40,000"
TB 0328,SaSin - Mi Cay 7 Cap Do Han Quoc - Nguyen Hong Dao,Bistro,Korean,"157 Nguyen Hong Dao, P. 14",Tan Binh,3.4,"59,500"
TB 0336,Dao Hua - Taiwanese Hotpot Paradise - Hoang Hoa Tham,Restaurant,Chinese,"63B Hoang Hoa Tham, P. 13",Tan Binh,3.65,"125,000"
TB 0341,Beefsteak Bluebird - French Restaurant,Bistro,French,"124 Bau Cat 1, P. 12",Tan Binh,4.15,"37,000"
TB 0358,Trung Tam Hoi Nghi & Tiec Cuoi Khach San De Nhat,Restaurant,Asian,"21 Hoang Viet, P. 4",Tan Binh,3.95,"50,000"
TB 0360,Yu Hua - Buffet Lau Dai Loan,Restaurant,Taiwanese,"291B Le Van Sy, P. 1",Tan Binh,3.4,"125,000"
TB 0367,Papas' Chicken - Ga Ran Han Quoc - Hau Giang,Restaurant,Korean,"7 - 9 Hau Giang, P. 4",Tan Binh,3.45,"175,000"
TB 0374,Tra Sua Tien Huong - Pico Lotte,Cafe,Chinese,"Pico Plaza, 20 Cong Hoa, P. 12",Tan Binh,3.45,"35,000"
TB 0377,Chang Kang Kung - Hap Thuy Nhiet Hong Kong - Cong Hoa,Restaurant,Chinese,"77 Cong Hoa, P. 13",Tan Binh,3.75,"284,000"
TD 0032,K-Food Kitchen,Bistro,Korean,"106 To Vinh Dien, P. Linh Chieu",Thu Duc city,3.1,"17,500"
TD 0044,ABC Bakery - Vo Van Ngan,Bakery,Asian,"172 Vo Van Ngan, P. Binh Tho",Thu Duc city,3.2,"32,500"
TD 0059,Tokbokki 118,Restaurant,Korean,"53 Duong 31, P. Binh Trung Tay",Thu Duc city,4.8,"65,000"
TD 0099,Sai Gon Givral Bakery - Vo Van Ngan,Bakery,French,"11 Vo Van Ngan, P. Linh Chieu",Thu Duc city,3.2,"32,500"
TD 0136,Kobop - Mon An Han Quoc - Dang Van Bi,Bistro,Korean,"240 Dang Van Bi, P. Binh Tho",Thu Duc city,4.05,"33,000"
TD 0144,SuShi Thu Duc - Phu Chau,Bistro,Japanese,"58 Phu Chau, P. Tam Phu",Thu Duc city,3.45,"124,500"
TD 0148,Big Ben Cafe & Bistro,Cafe,Asian,"20 Hoang Dieu 2, P. Linh Chieu",Thu Duc city,4.35,"36,500"
TD 0160,Q Sushi & Tea,Bistro,Japanese,146A Hoang Dieu 2,Thu Duc city,3.5,"45,000"
TD 0169,Aki Sushi - Sushi - Duong So 1,Restaurant,Japanese,"2 Duong So 1, P. Linh Chieu",Thu Duc city,3.75,"60,000"
TD 0175,Yang Nam - Quan An Han Quoc,Bistro,Korean,"62 Phu Chau, P. Tam Phu",Thu Duc city,3.65,"90,000"
TD 0178,Banh Bot Man Habi,Restaurant,Chinese,"74/2/4 Duong So 36, P. Linh Dong",Thu Duc city,4.4,"20,000"
TD 0182,Oishi Ball - Am Thuc Nhat Ban,Bistro,Japanese,"19 Dao Trinh Nhat, P. Linh Tay",Thu Duc city,4.3,"50,000"
TD 0224,Tsukimi Sushi,Restaurant,Japanese,"24 To Ngoc Van, P. Linh Tay",Thu Duc city,3.5,"95,000"
TD 0225,Yu Tang Tea House - Gigamall,Restaurant,Taiwanese,"Tang 5 Giga Mall, 240 - 242 Pham Van Dong, P. Hiep Binh Chanh",Thu Duc city,4.1,"212,500"
TD 0238,Ding Tea - Pham Van Dong,Cafe,Taiwanese,"415 Pham Van Dong, P. Linh Dong",Thu Duc city,3.25,"37,000"
TD 0239,Cocorico - Thit Nuong Lo Rotisserie - Thu Duc,Restaurant,French,"Tang 3 Vincom Thu Duc, 216 Vo Van Ngan",Thu Duc city,3.35,"162,000"
TD 0260,Sushi Ong Bach Tuoc - Shop Online,Restaurant,Japanese,"62 Duong So 4 (Doi Dien 57 Duong So 4), P. Truong Tho",Thu Duc city,4.35,"262,500"
TD 0266,Tra Sua Gao Shan Cha,Cafe,Asian,"39A Go Dua, P. Tam Binh",Thu Duc city,4.35,"37,500"
TD 0275,Sukiya - Com Bo Ham & Mi Ramen - Gigamall,Bistro,Japanese,"Tang B1 Giga Mall, 240 Pham Van Dong, P. Hiep Binh Chanh",Thu Duc city,3.85,"36,000"
TD 0285,Hutong - Hotpot Paradise - Vincom Thu Duc,Restaurant,Chinese,"Tang 5 Vincom Thu Duc, 216 Vo Van Ngan, P. Binh Tho",Thu Duc city,4.4,"190,000"
TD 0288,Chuti Korean Food - Hoang Dieu 2,Bistro,Korean,102 Hoang Dieu 2,Thu Duc city,3.25,"60,000"
TD 0289,The Alley - Tra Sua Dai Loan - Vo Van Ngan,Cafe,Taiwanese,156 Vo Van Ngan,Thu Duc city,3.85,"50,000"
TD 0290,SaSin - Mi Cay 7 Cap Do Han Quoc - Dang Van Bi,Bistro,Korean,127 Dang Van Bi,Thu Duc city,3.2,"40,000"
TD 0295,Uncle Tea - Tra Dai Loan - Vo Van Ngan,Cafe,Taiwanese,"109 Vo Van Ngan, P. Linh Chieu",Thu Duc city,3.7,"45,000"
TD 0298,Thai Lan Quan - Am Thuc Thai Lan,Bistro,Thailand,"60A3 Linh Trung, P. Linh Trung",Thu Duc city,4.8,"140,000"
TD 0300,Tokyo Deli Express - Sushi - Nguyen Van Ba,Restaurant,Japanese,"11 Nguyen Van Ba, P. Binh Tho",Thu Duc city,3.9,"215,000"
TD 0302,SaSin - Mi Cay 7 Cap Do Han Quoc - Lang Dai Hoc,Bistro,Korean,"Dai Hoc Khoa Hoc Tu Nhien, Duong A2",Thu Duc city,3.1,"45,000"
TD 0312,Chao Ech Singapore A.Vuong,Bistro,Singapore,"93 Hoang Dieu 2, P. Linh Trung",Thu Duc city,3.45,"65,000"
TD 0314,Royaltea - Kha Van Can,Cafe,Chinese,"778 Kha Van Can, P. Linh Dong",Thu Duc city,3.2,"32,500"
TD 0316,Maneki Neko Deli - Am Thuc Nhat Ban - Vincom Thu Duc,Restaurant,Japanese,"L3 - 06 Vincom Thu Duc, 216 Vo Van Ngan, P. Binh Tho",Thu Duc city,3.2,"165,000"
TD 0329,Royaltea Shanghai - Vo Van Ngan,Cafe,Chinese,"218 Vo Van Ngan, P. Binh Tho",Thu Duc city,3.2,"50,000"
TD 0330,KOI The - Vo Van Ngan,Cafe,Singapore,"372 Vo Van Ngan, P. Binh Tho",Thu Duc city,3.35,"55,500"
TD 0332,La Perla - Foam Tea HongKong - Duong So 10,Cafe,Chinese,"41A Duong So 10, P. Truong Tho",Thu Duc city,4.15,"43,000"
TD 0333,Ajido - Am Thuc Nhat Ban - 105 Dan Chu,Restaurant,Japanese,"105  Dan Chu, P. Linh Xuan",Thu Duc city,3.55,"142,500"
TD 0337,Hieu Ky Mi Gia - To Ngoc Van,Bistro,Chinese,"15 To Ngoc Van, P. Linh Tay",Thu Duc city,3.2,"59,000"
TD 0340,Ong Tan Khanh - Sushi & Am Thuc Dia Phuong Nhat Ban,Bistro,Japanese,"3 Thong Nhat, P. Binh Tho",Thu Duc city,4.55,"142,500"
TD 0346,Wan Chai - Roast & Noodles - Gigamall,Restaurant,Chinese,"Tang 4 Giga Mall, 240 - 242 Pham Van Dong, P. Hiep Binh Chanh",Thu Duc city,4,"148,000"
TD 0347,Toocha - Tra Sua Khong Map - Dan Chu,Cafe,Taiwanese,"103 Dan Chu, P. Binh Tho",Thu Duc city,3.05,"54,000"
TD 0349,Bao Phat Mi Gia - Kha Van Can,Bistro,Chinese,"895 Kha Van Can, P. Linh Tay",Thu Duc city,3.55,"62,500"
TD 0351,Starbucks Coffee - Gigamall,Cafe,USA,"240 - 242 Pham Van Dong, P. Hiep Binh Chanh",Thu Duc city,3.6,"95,000"
TD 0356,Hokkaido Baked Cheese Tart - Gigamall,Bakery,Japanese,"Tang 4 Giga Mall, 240 Pham Van Dong, P. Hiep Binh Chanh",Thu Duc city,3.75,"171,000"
TD 0359,MrBao Cuisine - Bo Uc - Mi Y,Bistro,Italian,"8 Duong So 8, Khu Pho 3, P. Linh Trung",Thu Duc city,4,"83,000"
TD 0363,Chang - Modern Thai Cuisine - Vo Van Ngan,Restaurant,Thailand,"292 Vo Van Ngan, P. Binh Tho",Thu Duc city,4.45,"175,000"
TD 0385,Biryani House - Nha Hang An Do,Bistro,Indian,"8 Nguyen Cu, P. Thao Dien",Thu Duc city,4.85,"125,000"
TD 0386,Hotto - Mon Ngon Tren Dia Nong - Vincom Thu Duc,Restaurant,Japanese,"Tang 3 Vincom Thu Duc, 216 Vo Van Ngan, P. Binh Tho",Thu Duc city,3.65,"113,500"
TD 0389,Sushi Kei Giga Mall,Restaurant,Japanese,"L5-11, TTTM Giga Mall 240 - 242 Pham Van Dong, P. Hiep Binh Chanh",Thu Duc city,3.55,"207,500"
TD 0390,Subin BBQ - Quan Nuong Han Quoc - Vincom Thu Duc,Restaurant,Korean,"Tang 4, Vincom Thu Duc, 216 Vo Van Ngan, P. Binh Tho",Thu Duc city,4.05,"279,000"
TD 0399,Banh Su Kem Singapore Thu Duc,Bakery,Singapore,"218/32 To Ngoc Van, P. Linh Dong",Thu Duc city,4.55,"80,000"
TD 0401,Mi Ramen Eno - Thu Duc,Bistro,Japanese,54E Hoang Dieu 2,Thu Duc city,3.2,"105,000"
TD 0405,Suraon Korean Restaurant - Am Thuc Han Quoc,Restaurant,Korean,"3 Khong Tu, P. Binh Tho",Thu Duc city,3.65,"274,500"
TD 0406,Anan BBQ,Restaurant,Japanese,"1088 Kha Van Can, P. Linh Chieu",Thu Duc city,3.8,"149,500"
TD 0409,AKA House - Buffet Nuong & Lau Nhat Ban - Sense City Pham Van Dong,Restaurant,Japanese,"Tang 3 Sense City Pham Van Dong, 240 - 242 Kha Van Can, P. Hiep Binh Chanh",Thu Duc city,3.3,"200,000"
TD 0414,Nha Hang Biet Thu Hoa Su - Coffee & Bistro,Restaurant,Asian,"99 Duong So 10, P. Hiep Binh Chanh",Thu Duc city,4.75,"350,000"
TD 0417,Gach Ong - Food & Beer,Restaurant,Asian,"11 Nguyen Van Ba, P. Binh Tho",Thu Duc city,3.55,"200,000"
TD 0423,K-Pub - Nuong Phong Cach Pub Han Quoc - Dang Van Bi,Restaurant,Korean,"128 Dang Van Bi, P. Binh Tho",Thu Duc city,4.1,"200,000"
TD 0424,Tapinlu - Lau Hongkong - Thong Nhat,Restaurant,Chinese,"24 Thong Nhat, P. Binh Tho",Thu Duc city,3.95,"200,000"
TD 0432,Sumo BBQ - Gigamall - Buffet Nuong & Lau,Restaurant,Japanese,"Floor 5 Giga Mall, 240 - 242 Pham Van Dong, P. Hiep Binh Chanh",Thu Duc city,4.7,"353,500"
TD 0433,Karaku Japanese BBQ - Song Hanh,Restaurant,Japanese,"72 - 73 Song Hanh, P. An Phu",Thu Duc city,3.9,"400,000"
TP 0004,Sumo BBQ - TTTM Dong Phuong - Buffet Nuong & Lau,Restaurant,Japanese,"TTTM Dong Phuong, 685 Au Co, P. Tan Thanh",Tan Phu,4.35,"400,000"
TP 0006,Hana BBQ & Hot Pot Buffet - Tan Son Nhi,Restaurant,Japanese,"206 Tan Son Nhi, P. Tan Son Nhi,",Tan Phu,3.15,"266,000"
TP 0007,Pepper Lunch - AEON Mall Tan Phu,Restaurant,Japanese,"Gian Hang L3, AEON Mall Tan Phu, 30 Bo Bao Tan Thang, P. Son Ky,",Tan Phu,3.65,"375,000"
TP 0009,Jenny's House - Huynh Thien Loc,Bakery,Asian,"52/26 Huynh Thien Loc, P. Hoa Thanh,",Tan Phu,4,"250,000"
TP 0014,BBQ House - Buffet Nuong & Lau Han Quoc - Le Trong Tan,Restaurant,Korean,"433 Le Trong Tan, P. Son Ky,",Tan Phu,3.9,"299,000"
TP 0015,Musang King - Sau Rieng Malaysia - Shop Online,Restaurant,Malaysian,"1 Do Nhuan, P. Son Ky",Tan Phu,4.5,"415,000"
TP 0017,Dookki Viet Nam - Lau & Buffet Tokpokki - AEON Mall Tan Phu,Restaurant,Korean,"Tang 3, AEON Mall Tan Phu, 30 Bo Bao Tan Thang, P. Son Ky",Tan Phu,3.4,"317,000"
TP 0018,Lau Bang Chuyen Osaka1 - Luy Ban Bich,Restaurant,Japanese,"455 Luy Ban Bich, P. Hoa Thanh,",Tan Phu,3.15,"144,000"
TP 0019,Ushi Mania - Japanese Meat Bar,Restaurant,Japanese,"Lo T26, Tang 3 Aeon Mall Tan Phu, 30 Bo Bao Tan Thang, P. Son Ky,",Tan Phu,3.6,"300,000"
TP 0020,Nijyu Maru - AEON Mall Tan Phu,Restaurant,Japanese,"First Floor, Tang 1 AEON Mall Tan Phu, 30 Bo Bao Tan Thang, P. Son Ky,",Tan Phu,3.15,"160,000"
TP 0026,Starbucks Coffee - Pandora City,Cafe,USA,"Tang Tret Pandora City, 1/1 Truong Chinh, P. Tay Thanh,",Tan Phu,3.95,"110,000"
TP 0027,Chang Kang Kung - Hap Thuy Nhiet Hong Kong - AEON Mall Tan Phu,Restaurant,Chinese,"Floor 3, AEON Mall Tan Phu, 30 Bo Bao Tan Thang, P. Son Ky,",Tan Phu,3.75,"175,000"
TP 0028,Marukame Udon - AEON Mall Tan Phu,Restaurant,Japanese,"Floor 3, AEON Mall Tan Phu, 30 Bo Bao Tan Thang, P. Son Ky,",Tan Phu,3.75,"112,500"
TP 0030,Biscotti - Banh Hat Dinh Duong - Phu Tho Hoa,Cafe,Asian,"156/74 Phu Tho Hoa, P. Phu Tho Hoa,",Tan Phu,5,"105,000"
TP 0032,Kokekokko - Ga Quay Teriyaki - Pandora City,Restaurant,Japanese,"Tang 4 Pandora City, 1/1 Truong Chinh, P. Tay Thanh,",Tan Phu,3.6,"82,500"
TP 0039,The Alley - Tra Sua Dai Loan - Le Thiet,Cafe,Taiwanese,"39 Le Thiet, P. Phu Tho Hoa,",Tan Phu,3.5,"69,000"
TP 0041,Bo To Nam Sanh Quyet Thang - Tay Thanh,Bistro,Southeast,"279 Tay Thanh, P. Tay Thanh,",Tan Phu,3.85,"150,000"
TP 0060,Tra Sua Gong Cha - ?? - Nguyen Son,Cafe,Taiwanese,"G Floor,Tang Tret G29 Aeon Mall Tan Phu, 30 Bo Bao Tan Thang,",Tan Phu,3.3,"60,000"
TP 0070,MDT - Many Different Tastes Coffee - Pandora City,Cafe,Italian,"158 Go Dau, P. Tan Quy,",Tan Phu,3.75,"72,500"
TP 0072,Tra Sua Heekcaa Sai Gon - Celadon City,Cafe,Asian,"Tang 4 Pandora City, 1/1 Truong Chinh, P. Tay Thanh,",Tan Phu,3.75,"47,500"
TP 0076,The Gioi Steak - Tan Son Nhi,Restaurant,Asian,"587 Luy Ban Bich, P. Phu Thanh,",Tan Phu,3.3,"72,500"
TP 0077,Get Saladish - Salad & Sandwich - Shop Online,Restaurant,USA,"458C Tan Son Nhi, P. Tan Quy,",Tan Phu,4.1,"60,000"
TP 0081,Dac Hoa - Vit Quay & Heo Quay - Tan Ky Tan Quy,Bistro,Chinese,"207 Tan Son Nhi,",Tan Phu,3.75,"155,000"
TP 0084,Royaltea Vietnam By Hongkong - Tan Quy,Cafe,Chinese,"127/5/9 Le Thuc Hoach, P. Phu Tho Hoa,",Tan Phu,3.95,"41,500"
TP 0087,Trung Ky - Diem Tam Hongkong,Bistro,Chinese,"8 Pham Van, P. Phu Tho Hoa,",Tan Phu,3.45,"45,000"
TP 0089,Hangu - Am Thuc Han Quoc - Vuon Lai,Bistro,Korean,"Hem 239/18B Khuong Viet, P. Phu Trung,",Tan Phu,4.2,"115,000"
TP 0091,Ong Nau Spaghetti - Tan Quy,Bistro,Italian,"74/6 Vuon Lai, P. Tan Thanh,",Tan Phu,4.05,"40,000"
TP 0095,Mi Vit Tiem Thuong Hai,Bistro,Chinese,"609 Au Co, P. Phu Trung,",Tan Phu,3.6,"40,000"
TP 0107,Mi Cay Seoul,Bistro,Korean,"234 Go Dau, P. Tan Quy,",Tan Phu,3.55,"40,000"
TP 0110,Chao Tieu - Chao Trung Bien,Bistro,Chinese,"140 Truong Vinh Ky, P. Tan Thanh,",Tan Phu,3.65,"42,500"
